name	|	uid	|	type	|	uniqname	|	sourceinfo	|	
Tragopogon x mirus	|	255621	|	synonym	|	Tragopogon x mirus (synonym for Tragopogon mirus)	|	ncbi:255621	|	
Tragopogon charadzeae	|	285188	|	synonym	|	Tragopogon charadzeae (synonym for Tragopogon charadzae)	|	ncbi:285188	|	
Tragopogon pratense	|	41653	|	misspelling	|	Tragopogon pratense (synonym for Tragopogon pratensis)	|	ncbi:41653	|	
Tragopogon desertorum	|	1428951	|	synonym	|	Tragopogon desertorum (synonym for Tragopogon sp. 'desertorum')	|	ncbi:1428951	|	
Tragopogon malicus	|	1428960	|	misspelling	|	Tragopogon malicus (synonym for Tragopogon malikus)	|	ncbi:1428960	|	
Tragopogon balcanicum	|	285186	|	misspelling	|	Tragopogon balcanicum (synonym for Tragopogon balcanicus)	|	ncbi:285186	|	
Tragopogon kasachstanicus	|	1428956	|	misspelling	|	Tragopogon kasachstanicus (synonym for Tragopogon kasahstanicus)	|	ncbi:1428956	|	
Tragopogon dubjanskyi	|	285192	|	misspelling	|	Tragopogon dubjanskyi (synonym for Tragopogon dubianskyi)	|	ncbi:285192	|	
Tragopogon albinerve	|	261638	|	synonym	|	Tragopogon albinerve (synonym for Tragopogon albinervis)	|	ncbi:261638	|	
Tragopogon rumelicum	|	500733	|	synonym	|	Tragopogon rumelicum (synonym for Tragopogon rumelicus)	|	ncbi:500733	|	
Tragopogon elatius	|	929401	|	misspelling	|	Tragopogon elatius (synonym for Tragopogon elatior)	|	ncbi:929401	|	
Tragopogon porrifolius subsp. cupani	|	425115	|	synonym	|	Tragopogon porrifolius subsp. cupani (synonym for Tragopogon cupani)	|	ncbi:425115	|	
Tragopogon ukrainicus	|	1428973	|	synonym	|	Tragopogon ukrainicus (synonym for Tragopogon ucrainicus)	|	ncbi:1428973	|	
Tragopogon segetus	|	285211	|	synonym	|	Tragopogon segetus (synonym for Tragopogon segetum)	|	ncbi:285211	|	
Tragopogon sp. VNSS-2010	|	742454	|	includes	|	Tragopogon sp. VNSS-2010 (synonym for Tragopogon lainzii)	|	ncbi:742454	|	
Tragopogon mirabilis	|	929399	|	synonym	|	Tragopogon mirabilis (synonym for Tragopogon x mirabilis)	|	ncbi:929399	|	
Tragopogon macrocephalum	|	1428958	|	synonym	|	Tragopogon macrocephalum (synonym for Tragopogon sp. 'macrocephalum')	|	ncbi:1428958	|	
Tragopogon abolinii	|	1436958	|	synonym	|	Tragopogon abolinii (synonym for Tragopogon sp. 'abolinii')	|	ncbi:1436958	|	
Scorzonera stewartii	|	261617	|	synonym	|	Scorzonera stewartii (synonym for Pterachaenia stewartii)	|	ncbi:261617	|	
Gundelia aragatsi subsp. steinieri	|	693110	|	synonym	|	Gundelia aragatsi subsp. steinieri (synonym for Gundelia aragatsi subsp. steineri)	|	ncbi:693110	|	
Gundelia sp. BG-2009b	|	693110	|	includes	|	Gundelia sp. BG-2009b (synonym for Gundelia aragatsi subsp. steineri)	|	ncbi:693110	|	
Berkheya annecteus	|	527990	|	misspelling	|	Berkheya annecteus (synonym for Berkheya annectens)	|	ncbi:527990	|	
Hirpicium alienatum	|	1246517	|	synonym	|	Hirpicium alienatum (synonym for Gorteria alienata)	|	ncbi:1246517	|	
Gorteria sp. FS-2012b	|	1246518	|	includes	|	Gorteria sp. FS-2012b (synonym for Gorteria parviligulata)	|	ncbi:1246518	|	
Gorteria integrifolium	|	259885	|	misspelling	|	Gorteria integrifolium (synonym for Gorteria integrifolia)	|	ncbi:259885	|	
Hirpicium integrifolium	|	259885	|	synonym	|	Hirpicium integrifolium (synonym for Gorteria integrifolia)	|	ncbi:259885	|	
Gorteria piloselloides ssp. gracilis	|	1246519	|	misspelling	|	Gorteria piloselloides ssp. gracilis (synonym for Gorteria piloselloides)	|	ncbi:1246519	|	
Gorteria sp. FS-2012c	|	1246519	|	includes	|	Gorteria sp. FS-2012c (synonym for Gorteria piloselloides)	|	ncbi:1246519	|	
Gorteria sp. FS-2012d	|	1246519	|	includes	|	Gorteria sp. FS-2012d (synonym for Gorteria piloselloides)	|	ncbi:1246519	|	
Gorteria affinis	|	259878	|	synonym	|	Gorteria affinis (synonym for Gorteria diffusa)	|	ncbi:259878	|	
Gorteria affinis ssp. pallens	|	259878	|	misspelling	|	Gorteria affinis ssp. pallens (synonym for Gorteria diffusa)	|	ncbi:259878	|	
Gorteria sp. FS-2012a	|	259878	|	synonym	|	Gorteria sp. FS-2012a (synonym for Gorteria diffusa)	|	ncbi:259878	|	
Gazania lichtensteini	|	460741	|	synonym	|	Gazania lichtensteini (synonym for Gazania lichtensteinii)	|	ncbi:460741	|	
Gazania leiepoda	|	460740	|	synonym	|	Gazania leiepoda (synonym for Gazania leiopoda)	|	ncbi:460740	|	
Gazania longiscarpa	|	528009	|	misspelling	|	Gazania longiscarpa (synonym for Gazania longiscapa)	|	ncbi:528009	|	
Gazania jurineaefolia	|	460734	|	synonym	|	Gazania jurineaefolia (synonym for Gazania jurineifolia)	|	ncbi:460734	|	
Gazania schenkii	|	460751	|	synonym	|	Gazania schenkii (synonym for Gazania schenckii)	|	ncbi:460751	|	
Haplocarpha ruppallii	|	378693	|	misspelling	|	Haplocarpha ruppallii (synonym for Haplocarpha rueppellii)	|	ncbi:378693	|	
Haplocarpha ruppellii	|	378693	|	synonym	|	Haplocarpha ruppellii (synonym for Haplocarpha rueppellii)	|	ncbi:378693	|	
Arctotis stochadifolia	|	41478	|	misspelling	|	Arctotis stochadifolia (synonym for Arctotis stoechadifolia)	|	ncbi:41478	|	
Arctotis maidenii	|	409156	|	synonym	|	Arctotis maidenii (synonym for Cymbonotus maidenii)	|	ncbi:409156	|	
Cymbonotus sp. A sensu Murray (1992)	|	409156	|	includes	|	Cymbonotus sp. A sensu Murray (1992) (synonym for Cymbonotus maidenii)	|	ncbi:409156	|	
Trichocline catharensis var. discolor	|	909283	|	misspelling	|	Trichocline catharensis var. discolor (synonym for Trichocline catharinensis var. discolor)	|	ncbi:909283	|	
Atractylis chinensis var. liaotungensis	|	555826	|	synonym	|	Atractylis chinensis var. liaotungensis (synonym for Atractylodes chinensis var. liaotungensis)	|	ncbi:555826	|	
Atractylodes chinensis var. liaodungensis	|	555826	|	misspelling	|	Atractylodes chinensis var. liaodungensis (synonym for Atractylodes chinensis var. liaotungensis)	|	ncbi:555826	|	
Cynara cardunculus flavescens	|	61290	|	misspelling	|	Cynara cardunculus flavescens (synonym for Cynara cardunculus subsp. flavescens)	|	ncbi:61290	|	
Ptilostemon diacantha subsp. turcicus	|	935156	|	synonym	|	Ptilostemon diacantha subsp. turcicus (synonym for Ptilostemon diacanthus subsp. turcicus)	|	ncbi:935156	|	
Saussurea nipponica subsp. hokurokuensis	|	284544	|	synonym	|	Saussurea nipponica subsp. hokurokuensis (synonym for Saussurea nipponica var. hokurokuensis)	|	ncbi:284544	|	
Saussurea gossypiphora var. conaensis	|	378321	|	synonym	|	Saussurea gossypiphora var. conaensis (synonym for Saussurea gossipiphora var. conaensis)	|	ncbi:378321	|	
Cirsium hillii	|	1261136	|	synonym	|	Cirsium hillii (synonym for Cirsium pumilum var. hillii)	|	ncbi:1261136	|	
Cirsium calcareum	|	196707	|	synonym	|	Cirsium calcareum (synonym for Cirsium arizonicum var. bipinnatum)	|	ncbi:196707	|	
Cirsium congdonii	|	196710	|	synonym	|	Cirsium congdonii (synonym for Cirsium scariosum var. congdonii)	|	ncbi:196710	|	
Cirsium loncholepis	|	1006344	|	synonym	|	Cirsium loncholepis (synonym for Cirsium scariosum var. citrinum)	|	ncbi:1006344	|	
Cirsium tioganum	|	196742	|	synonym	|	Cirsium tioganum (synonym for Cirsium scariosum var. americanum)	|	ncbi:196742	|	
Cirsium canovirens	|	196708	|	synonym	|	Cirsium canovirens (synonym for Cirsium cymosum var. canovirens)	|	ncbi:196708	|	
Carduus thoermeri	|	441539	|	synonym	|	Carduus thoermeri (synonym for Carduus nutans subsp. leiophyllus)	|	ncbi:441539	|	
Carduus rhodopaeus	|	1774104	|	misspelling	|	Carduus rhodopaeus (synonym for Carduus adpressus subsp. rhodopaeus)	|	ncbi:1774104	|	
Carduus rhodopeus	|	1774104	|	synonym	|	Carduus rhodopeus (synonym for Carduus adpressus subsp. rhodopaeus)	|	ncbi:1774104	|	
Echinops ruthenicus	|	274432	|	synonym	|	Echinops ruthenicus (synonym for Echinops ritro subsp. ruthenicus)	|	ncbi:274432	|	
Echinops siculus	|	274434	|	synonym	|	Echinops siculus (synonym for Echinops ritro subsp. siculus)	|	ncbi:274434	|	
Echinops spinosissimus subsp macrolepis	|	909180	|	misspelling	|	Echinops spinosissimus subsp macrolepis (synonym for Echinops spinosissimus subsp. macrolepis)	|	ncbi:909180	|	
Echinops bithynicus	|	274419	|	synonym	|	Echinops bithynicus (synonym for Echinops spinosissimus subsp. bithynicus)	|	ncbi:274419	|	
Echinops viscosus subsp. bithynicus	|	274419	|	synonym	|	Echinops viscosus subsp. bithynicus (synonym for Echinops spinosissimus subsp. bithynicus)	|	ncbi:274419	|	
Echinops transcaucasicus	|	909183	|	synonym	|	Echinops transcaucasicus (synonym for Echinops pungens var. transcaucasicus)	|	ncbi:909183	|	
Echinops polyacanthus	|	909173	|	synonym	|	Echinops polyacanthus (synonym for Echinops pungens var. polyacanthus)	|	ncbi:909173	|	
Carduncellus cuatrecasasii	|	113415	|	synonym	|	Carduncellus cuatrecasasii (synonym for Carthamus hispanicus subsp. macrocephalus)	|	ncbi:113415	|	
Carduncellus araneosus	|	123805	|	synonym	|	Carduncellus araneosus (synonym for Carthamus hispanicus subsp. araneosus)	|	ncbi:123805	|	
Carthamus baeticus	|	123801	|	synonym	|	Carthamus baeticus (synonym for Carthamus lanatus subsp. baeticus)	|	ncbi:123801	|	
Carthamus creticus	|	123801	|	synonym	|	Carthamus creticus (synonym for Carthamus lanatus subsp. baeticus)	|	ncbi:123801	|	
Carthamus lanatus subsp. creticus	|	123801	|	synonym	|	Carthamus lanatus subsp. creticus (synonym for Carthamus lanatus subsp. baeticus)	|	ncbi:123801	|	
Carthamus anatolicus	|	328055	|	synonym	|	Carthamus anatolicus (synonym for Carthamus glaucus subsp. anatolicus)	|	ncbi:328055	|	
Carthamus alexandrinus	|	331604	|	synonym	|	Carthamus alexandrinus (synonym for Carthamus glaucus subsp. alexandrinus)	|	ncbi:331604	|	
Carthamus ruber	|	113414	|	synonym	|	Carthamus ruber (synonym for Carthamus dentatus subsp. ruber)	|	ncbi:113414	|	
Centaurea pseudophrygia	|	1532325	|	synonym	|	Centaurea pseudophrygia (synonym for Centaurea phrygia subsp. pseudophrygia)	|	ncbi:1532325	|	
Centaurea langei subsp. rothmalerana	|	1486547	|	synonym	|	Centaurea langei subsp. rothmalerana (synonym for Centaurea langei subsp. rothmaleriana)	|	ncbi:1486547	|	
Centaurea napulifera thirkei	|	363438	|	misspelling	|	Centaurea napulifera thirkei (synonym for Centaurea napulifera subsp. thirkei)	|	ncbi:363438	|	
Centaurea thirkei	|	363438	|	synonym	|	Centaurea thirkei (synonym for Centaurea napulifera subsp. thirkei)	|	ncbi:363438	|	
Centaurea dalmatica	|	124928	|	synonym	|	Centaurea dalmatica (synonym for Centaurea kartschiana subsp. dalmatica)	|	ncbi:124928	|	
Centaurea boissieri subsp. prostrata	|	351290	|	synonym	|	Centaurea boissieri subsp. prostrata (synonym for Centaurea resupinata subsp. prostrata)	|	ncbi:351290	|	
Centaurea resupinata subsp. spachii var. spachii	|	351342	|	synonym	|	Centaurea resupinata subsp. spachii var. spachii (synonym for Centaurea resupinata subsp. spachii)	|	ncbi:351342	|	
Centaurea resupinata var. spachii	|	351342	|	synonym	|	Centaurea resupinata var. spachii (synonym for Centaurea resupinata subsp. spachii)	|	ncbi:351342	|	
Centaurea aspera subsp. pseudoaerocephala	|	398570	|	misspelling	|	Centaurea aspera subsp. pseudoaerocephala (synonym for Centaurea aspera subsp. pseudosphaerocephala)	|	ncbi:398570	|	
Centaurea aplolepa subsp. caruealiana	|	1486490	|	synonym	|	Centaurea aplolepa subsp. caruealiana (synonym for Centaurea aplolepa subsp. carueliana)	|	ncbi:1486490	|	
Centaurea triumfetti subsp. aligera	|	1079205	|	synonym	|	Centaurea triumfetti subsp. aligera (synonym for Centaurea triumfettii subsp. axillaris)	|	ncbi:1079205	|	
Centaurea triumfetti subsp. axillaris	|	1079205	|	synonym	|	Centaurea triumfetti subsp. axillaris (synonym for Centaurea triumfettii subsp. axillaris)	|	ncbi:1079205	|	
Centaurea triumfettii subsp. aligera	|	1079205	|	synonym	|	Centaurea triumfettii subsp. aligera (synonym for Centaurea triumfettii subsp. axillaris)	|	ncbi:1079205	|	
Centaurea lugdunensis	|	629248	|	synonym	|	Centaurea lugdunensis (synonym for Centaurea triumfettii subsp. lugdunensis)	|	ncbi:629248	|	
Centaurea triumfetti subsp. lugdunensis	|	629248	|	synonym	|	Centaurea triumfetti subsp. lugdunensis (synonym for Centaurea triumfettii subsp. lugdunensis)	|	ncbi:629248	|	
Cyanus lugdunensis	|	629248	|	synonym	|	Cyanus lugdunensis (synonym for Centaurea triumfettii subsp. lugdunensis)	|	ncbi:629248	|	
Centaurea triumfetti stricta	|	1079208	|	misspelling	|	Centaurea triumfetti stricta (synonym for Centaurea triumfettii subsp. stricta)	|	ncbi:1079208	|	
Centaurea triumfetti subsp. stricta	|	1079208	|	synonym	|	Centaurea triumfetti subsp. stricta (synonym for Centaurea triumfettii subsp. stricta)	|	ncbi:1079208	|	
Centaurea semidecurrens	|	629253	|	synonym	|	Centaurea semidecurrens (synonym for Centaurea triumfettii subsp. semidecurrens)	|	ncbi:629253	|	
Centaurea triumfetti subsp. semidecurrens	|	629253	|	synonym	|	Centaurea triumfetti subsp. semidecurrens (synonym for Centaurea triumfettii subsp. semidecurrens)	|	ncbi:629253	|	
Cyanus semi-decurrens	|	629253	|	synonym	|	Cyanus semi-decurrens (synonym for Centaurea triumfettii subsp. semidecurrens)	|	ncbi:629253	|	
Cyanus semidecurrens	|	629253	|	synonym	|	Cyanus semidecurrens (synonym for Centaurea triumfettii subsp. semidecurrens)	|	ncbi:629253	|	
Centaurea triumfetti subsp. pirinensis	|	1079207	|	synonym	|	Centaurea triumfetti subsp. pirinensis (synonym for Centaurea triumfettii subsp. pirinensis)	|	ncbi:1079207	|	
Centaurea triumfetti subsp. tanaitica	|	1079209	|	synonym	|	Centaurea triumfetti subsp. tanaitica (synonym for Centaurea triumfettii subsp. tanaitica)	|	ncbi:1079209	|	
Centaurea triumfetti subsp. dominii	|	1079206	|	synonym	|	Centaurea triumfetti subsp. dominii (synonym for Centaurea triumfettii subsp. dominii)	|	ncbi:1079206	|	
Centaurea triumfetti subsp. adscendens	|	1079203	|	synonym	|	Centaurea triumfetti subsp. adscendens (synonym for Centaurea triumfettii subsp. adscendens)	|	ncbi:1079203	|	
Centaurea triumfetti subsp. triumfetti	|	1079210	|	synonym	|	Centaurea triumfetti subsp. triumfetti (synonym for Centaurea triumfettii subsp. triumfettii)	|	ncbi:1079210	|	
Centaurea drabifolia floccosa	|	1842659	|	misspelling	|	Centaurea drabifolia floccosa (synonym for Centaurea drabifolia subsp. floccosa)	|	ncbi:1842659	|	
Centaurea costae	|	351334	|	synonym	|	Centaurea costae (synonym for Centaurea alba subsp. costae)	|	ncbi:351334	|	
Centaurea jacea weldeniana	|	1211444	|	misspelling	|	Centaurea jacea weldeniana (synonym for Centaurea jacea subsp. weldeniana)	|	ncbi:1211444	|	
Centaurea boissieri subsp. boissieri var. atlantica atlantica	|	351341	|	synonym	|	Centaurea boissieri subsp. boissieri var. atlantica atlantica (synonym for Centaurea boissieri subsp. atlantica)	|	ncbi:351341	|	
Centaurea boissieri var. atlantica	|	351341	|	synonym	|	Centaurea boissieri var. atlantica (synonym for Centaurea boissieri subsp. atlantica)	|	ncbi:351341	|	
Centaurea mariolensis	|	351289	|	synonym	|	Centaurea mariolensis (synonym for Centaurea boissieri subsp. mariolensis)	|	ncbi:351289	|	
Centaurea boissieri subsp. boissieri var. calvescens	|	351292	|	synonym	|	Centaurea boissieri subsp. boissieri var. calvescens (synonym for Centaurea boissieri subsp. calvescens)	|	ncbi:351292	|	
Centaurea boissieri var. calvescens	|	351292	|	synonym	|	Centaurea boissieri var. calvescens (synonym for Centaurea boissieri subsp. calvescens)	|	ncbi:351292	|	
Serratula coronata subsp.manshurica	|	1291641	|	misspelling	|	Serratula coronata subsp.manshurica (synonym for Serratula coronata subsp. manshurica)	|	ncbi:1291641	|	
Cheirolophus intybaceus var. capillifolia	|	1505747	|	synonym	|	Cheirolophus intybaceus var. capillifolia (synonym for Cheirolophus intybaceus var. capillifolius)	|	ncbi:1505747	|	
Cheirolophus intybaceus var. microcephala	|	1505759	|	synonym	|	Cheirolophus intybaceus var. microcephala (synonym for Cheirolophus intybaceus var. microcephalus)	|	ncbi:1505759	|	
Klasea baetica subsp. alcalae	|	305366	|	synonym	|	Klasea baetica subsp. alcalae (synonym for Klasea boetica subsp. alcalae)	|	ncbi:305366	|	
Serratula gmelinii	|	1291642	|	synonym	|	Serratula gmelinii (synonym for Klasea radiata subsp. gmelinii)	|	ncbi:1291642	|	
Asaemia inermis	|	378863	|	synonym	|	Asaemia inermis (synonym for Asaemia minuta subsp. inermis)	|	ncbi:378863	|	
Eriocephalus paniculatus	|	196006	|	synonym	|	Eriocephalus paniculatus (synonym for Eriocephalus africanus var. paniculatus)	|	ncbi:196006	|	
Ajania shiwogiku var. kinokumiense	|	344982	|	synonym	|	Ajania shiwogiku var. kinokumiense (synonym for Ajania shiwogiku var. kinokuniensis)	|	ncbi:344982	|	
Ajania shiwogiku var. kinokumiensis	|	344982	|	synonym	|	Ajania shiwogiku var. kinokumiensis (synonym for Ajania shiwogiku var. kinokuniensis)	|	ncbi:344982	|	
Ajania shiwogiku var. kinokuniense	|	344982	|	misspelling	|	Ajania shiwogiku var. kinokuniense (synonym for Ajania shiwogiku var. kinokuniensis)	|	ncbi:344982	|	
Chrysanthemum shiwogiku var. kinokuniense	|	344982	|	synonym	|	Chrysanthemum shiwogiku var. kinokuniense (synonym for Ajania shiwogiku var. kinokuniensis)	|	ncbi:344982	|	
Dendranthema shiwogiku var. kinokuniense	|	344982	|	synonym	|	Dendranthema shiwogiku var. kinokuniense (synonym for Ajania shiwogiku var. kinokuniensis)	|	ncbi:344982	|	
Artemisia richardsoniana	|	401881	|	synonym	|	Artemisia richardsoniana (synonym for Artemisia borealis subsp. richardsoniana)	|	ncbi:401881	|	
Artemisia hultenii	|	401902	|	synonym	|	Artemisia hultenii (synonym for Artemisia tilesii subsp. hultenii)	|	ncbi:401902	|	
Artemisia nova subsp. duchesnicola	|	1171831	|	misspelling	|	Artemisia nova subsp. duchesnicola (synonym for Artemisia nova var. duchesnicola)	|	ncbi:1171831	|	
Artemisia asiatica	|	1827451	|	synonym	|	Artemisia asiatica (synonym for Artemisia dubia var. asiatica)	|	ncbi:1827451	|	
Artemisia parryi	|	1227636	|	synonym	|	Artemisia parryi (synonym for Artemisia laciniata subsp. parryi)	|	ncbi:1227636	|	
Artemisia ludoviciana subsp. gnaphalodes	|	401913	|	synonym	|	Artemisia ludoviciana subsp. gnaphalodes (synonym for Artemisia ludoviciana var. gnaphalodes)	|	ncbi:401913	|	
Artemisia mexicana	|	72346	|	synonym	|	Artemisia mexicana (synonym for Artemisia ludoviciana subsp. mexicana)	|	ncbi:72346	|	
Artemisia longiloba	|	86311	|	synonym	|	Artemisia longiloba (synonym for Artemisia arbuscula subsp. longiloba)	|	ncbi:86311	|	
Artemisia arbuscula subsp. termophola	|	1171828	|	misspelling	|	Artemisia arbuscula subsp. termophola (synonym for Artemisia arbuscula subsp. thermopola)	|	ncbi:1171828	|	
Artemisia canadensis	|	401884	|	synonym	|	Artemisia canadensis (synonym for Artemisia campestris subsp. canadensis)	|	ncbi:401884	|	
Artemisia caudata	|	1027776	|	synonym	|	Artemisia caudata (synonym for Artemisia campestris subsp. caudata)	|	ncbi:1027776	|	
Artemisia cana var. viscidula	|	480631	|	synonym	|	Artemisia cana var. viscidula (synonym for Artemisia cana subsp. viscidula)	|	ncbi:480631	|	
Artemisia viscidula	|	480631	|	synonym	|	Artemisia viscidula (synonym for Artemisia cana subsp. viscidula)	|	ncbi:480631	|	
Artemisia glauca	|	401895	|	synonym	|	Artemisia glauca (synonym for Artemisia dracunculus var. glauca)	|	ncbi:401895	|	
Artemisia changaica	|	401885	|	synonym	|	Artemisia changaica (synonym for Artemisia dracunculus var. changaica)	|	ncbi:401885	|	
Dendranthema indicum var. maruyamanum	|	466066	|	synonym	|	Dendranthema indicum var. maruyamanum (synonym for Chrysanthemum indicum var. maruyamanum)	|	ncbi:466066	|	
Dendranthema indicum f. albescens	|	421874	|	synonym	|	Dendranthema indicum f. albescens (synonym for Chrysanthemum indicum var. albescens)	|	ncbi:421874	|	
Dendranthema indicum var. iyoense	|	466065	|	synonym	|	Dendranthema indicum var. iyoense (synonym for Chrysanthemum indicum var. iyoense)	|	ncbi:466065	|	
Dendranthema indicum var. aromaticum	|	196241	|	synonym	|	Dendranthema indicum var. aromaticum (synonym for Chrysanthemum indicum var. aromaticum)	|	ncbi:196241	|	
Chrysanthemum indicum var. acuta	|	1478179	|	misspelling	|	Chrysanthemum indicum var. acuta (synonym for Chrysanthemum lavandulifolium var. lavandulifolium)	|	ncbi:1478179	|	
Chrysanthemum indicum var. acutum	|	1478179	|	synonym	|	Chrysanthemum indicum var. acutum (synonym for Chrysanthemum lavandulifolium var. lavandulifolium)	|	ncbi:1478179	|	
Dendranthema japonense var. debile	|	413653	|	synonym	|	Dendranthema japonense var. debile (synonym for Chrysanthemum japonense var. debile)	|	ncbi:413653	|	
Dendranthema japonense var. debilis	|	413653	|	synonym	|	Dendranthema japonense var. debilis (synonym for Chrysanthemum japonense var. debile)	|	ncbi:413653	|	
Dendranthema japonense var. ashizuriense	|	413245	|	synonym	|	Dendranthema japonense var. ashizuriense (synonym for Chrysanthemum japonense var. ashizuriense)	|	ncbi:413245	|	
Dendranthema occidentalijaponense var. ashizuriensis	|	413245	|	synonym	|	Dendranthema occidentalijaponense var. ashizuriensis (synonym for Chrysanthemum japonense var. ashizuriense)	|	ncbi:413245	|	
